file,offset,length,encoding,text,context_hex
Zaimu.dat,16626,4,cp932,ﾗ｣p=,1E 85 EB 51 17 40 3D 0A D7 A3 70 3D 08 40 00 00 00 00 00 00
Zaimu.dat,16899,6,cp932,260206,00 00 00 00 00 00 00 06 32 36 30 32 30 36 00 00 00 00 00 00 00 00
Zaimu.dat,17045,10,cp932,2011/03/31,00 00 00 00 00 00 00 0A 32 30 31 31 2F 30 33 2F 33 31 0A 32 30 31 30 2F 30 33
Zaimu.dat,17056,10,cp932,2010/03/31,31 2F 30 33 2F 33 31 0A 32 30 31 30 2F 30 33 2F 33 31 0A 32 30 30 39 2F 30 33
Zaimu.dat,17067,10,cp932,2009/03/31,30 2F 30 33 2F 33 31 0A 32 30 30 39 2F 30 33 2F 33 31 0A 32 30 30 38 2F 30 33
Zaimu.dat,17078,10,cp932,2008/03/31,39 2F 30 33 2F 33 31 0A 32 30 30 38 2F 30 33 2F 33 31 0A 32 30 30 37 2F 30 33
Zaimu.dat,17089,10,cp932,2007/03/31,38 2F 30 33 2F 33 31 0A 32 30 30 37 2F 30 33 2F 33 31 04 32 30 31 31 00 00 00
Zaimu.dat,17100,4,cp932,2011,37 2F 30 33 2F 33 31 04 32 30 31 31 00 00 00 00 00 00 04 32
Zaimu.dat,17111,4,cp932,2010,31 00 00 00 00 00 00 04 32 30 31 30 00 00 00 00 00 00 04 32
Zaimu.dat,17122,4,cp932,2009,30 00 00 00 00 00 00 04 32 30 30 39 00 00 00 00 00 00 04 32
Zaimu.dat,17133,4,cp932,2008,39 00 00 00 00 00 00 04 32 30 30 38 00 00 00 00 00 00 04 32
Zaimu.dat,17144,4,cp932,2007,38 00 00 00 00 00 00 04 32 30 30 37 00 00 00 00 00 00 00 00
Zaimu.dat,17398,4,cp932,@&ﾐ@,00 E6 AB 40 00 00 00 00 40 26 D0 40 00 00 00 00 C0 34 D3 40
Zaimu.dat,17406,4,cp932,ﾀ4ﾓ@,40 26 D0 40 00 00 00 00 C0 34 D3 40 00 00 00 00 C0 59 D7 40
Zaimu.dat,17414,4,cp932,ﾀYﾗ@,C0 34 D3 40 00 00 00 00 C0 59 D7 40 00 00 00 00 80 47 D7 40
Zaimu.dat,18214,4,cp932,@ﾎﾛ@,40 F3 D7 40 00 00 00 00 40 CE DB 40 00 00 00 00 00 98 DB 40
Zaimu.dat,19515,9,cp932,2018年3月,00 00 00 00 00 F0 BF 09 32 30 31 38 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19537,9,cp932,2017年3月,00 00 00 00 00 00 00 09 32 30 31 37 94 4E 33 8C 8E 8E 09 32 30 31 36 94 4E
Zaimu.dat,19548,9,cp932,2016年3月,37 94 4E 33 8C 8E 8E 09 32 30 31 36 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19597,9,cp932,2014年3月,00 00 00 00 00 48 40 09 32 30 31 34 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19619,9,cp932,2013年3月,00 00 00 00 00 00 00 09 32 30 31 33 94 4E 33 8C 8E 8E 09 32 30 31 32 94 4E
Zaimu.dat,19630,9,cp932,2012年3月,33 94 4E 33 8C 8E 8E 09 32 30 31 32 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19652,10,cp932,連結本決算,00 00 00 00 00 00 00 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A
Zaimu.dat,19663,10,cp932,連結中間決,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,19674,10,cp932,連結本決算,8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,19685,10,cp932,連結本決算,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 00 00 00 00 00 00 00 00
Zaimu.dat,19706,89,cp932,X水産品の貿易、加工、買い付け主力。すしネタに強み。加工食品は業務用が軸。海外加工比率高い,00 00 00 00 00 00 00 00 58 90 85 8E 59 95 69 82 CC 96 66 88 D5 81 41 89 C1 8D 48 81 41 94 83 82 A2 95 74 82 AF 8E E5 97 CD 81 42 82 B7 82 B5 83 6C 83 5E 82 C9 8B AD 82 DD 81 42 89 C1 8D 48 90 48 95 69 82 CD 8B C6 96 B1 97 70 82 AA 8E B2 81 42 8A 43 8A 4F 89 C1 8D 48 94 E4 97 A6 8D 82 82 A2 00 00 00 00 00 00 00 00
Zaimu.dat,19828,25,cp932,http://www.kyokuyo.co.jp/,00 00 00 00 00 00 00 19 68 74 74 70 3A 2F 2F 77 77 77 2E 6B 79 6F 6B 75 79 6F 2E 63 6F 2E 6A 70 2F 00 00 00 00 00 00 00 00
Zaimu.dat,19879,9,cp932,1949年5月,00 00 00 00 00 00 00 09 31 39 34 39 94 4E 35 8C 8E 8E 33 30 93 FA 00 00 00
Zaimu.dat,19900,8,cp932,東証1部v,FA 00 00 00 00 00 00 07 93 8C 8F D8 31 95 94 76 00 00 00 00 00 00 00 00
Zaimu.dat,19931,12,cp932,水産・農林業,00 00 00 00 00 00 00 0C 90 85 8E 59 81 45 94 5F 97 D1 8B C6 00 00 00 00 00 00 00 00
Zaimu.dat,20173,8,cp932,(\州<@q=,00 00 00 00 00 00 C3 F5 28 5C 8F 42 3C 40 71 3D 0A D7 A3 70 0D 40 29 5C
Zaimu.dat,20186,5,cp932,@)\渉,40 71 3D 0A D7 A3 70 0D 40 29 5C 8F C2 F5 28 28 40 1F 85 EB 51
Zaimu.dat,20212,11,cp932,ﾗ｣p=rg@ｮG痙,00 00 00 00 00 00 00 0A D7 A3 70 3D 72 67 40 AE 47 E1 7A 14 06 64 40 E1 7A 14 AE
Zaimu.dat,20230,7,cp932,ｮG@q=,7A 14 06 64 40 E1 7A 14 AE 47 F1 65 40 71 3D 0A D7 A3 30 64 40 00 00
Zaimu.dat,20238,5,cp932,ﾗ｣0d@,AE 47 F1 65 40 71 3D 0A D7 A3 30 64 40 00 00 00 00 00 00 00 00
Zaimu.dat,20295,4,cp932,@=ﾓ@,00 00 00 00 00 00 00 00 40 3D D3 40 00 00 00 00 80 6E D0 40
Zaimu.dat,20451,8,cp932,3333336@,00 00 00 00 00 00 00 00 33 33 33 33 33 33 36 40 00 00 00 00 00 80 33 40
Zaimu.dat,20465,6,cp932,3@囮劔,36 40 00 00 00 00 00 80 33 40 9A 99 99 99 99 19 3C 40 33 33 33 33
Zaimu.dat,20473,10,cp932,<@33333ｳ<@,33 40 9A 99 99 99 99 19 3C 40 33 33 33 33 33 B3 3C 40 00 00 00 00 00 00 00 00
Zaimu.dat,20771,8,cp932,3333331@,00 00 00 00 00 00 00 00 33 33 33 33 33 33 31 40 00 00 00 00 00 00 00 00
Zaimu.dat,20794,7,cp932,@囮劔劔,00 B8 1E 85 EB 51 B8 1E 40 9A 99 99 99 99 99 19 40 00 00 00 00 00 00
Zaimu.dat,20811,8,cp932,ﾍﾌﾌﾌﾌ<c@,00 00 00 00 00 00 00 00 CD CC CC CC CC 3C 63 40 00 00 00 00 00 00 00 00
Zaimu.dat,20829,14,cp932,(\召a@33333s`@,00 00 00 00 00 00 C3 F5 28 5C 8F A2 61 40 33 33 33 33 33 73 60 40 00 00 00 00 00 00 00 00
Zaimu.dat,21153,10,cp932,5@ffffff3@,00 00 00 00 00 00 00 00 35 40 66 66 66 66 66 66 33 40 00 00 00 00 00 00 00 00
Zaimu.dat,21434,4,cp932,?､p=,00 29 5C 8F C2 F5 28 F8 3F A4 70 3D 0A D7 A3 E0 3F 00 00 00
Zaimu.dat,21589,4,cp932,ﾗ｣p=,00 00 00 00 00 00 3D 0A D7 A3 70 3D F2 3F 29 5C 8F C2 F5 28
Zaimu.dat,21594,5,cp932,?)\渉,00 3D 0A D7 A3 70 3D F2 3F 29 5C 8F C2 F5 28 F0 3F 00 00 00 00
Zaimu.dat,21772,14,cp932,2014/05/0907日,00 00 00 00 00 00 00 0A 32 30 31 34 2F 30 35 2F 30 39 30 37 93 FA 00 00 00 00 00 00 00 00
Zaimu.dat,22016,10,cp932,2011/03/31,00 00 00 00 00 00 00 0A 32 30 31 31 2F 30 33 2F 33 31 0A 32 30 31 30 2F 30 33
Zaimu.dat,22027,10,cp932,2010/03/31,31 2F 30 33 2F 33 31 0A 32 30 31 30 2F 30 33 2F 33 31 0A 32 30 30 39 2F 30 33
Zaimu.dat,22038,10,cp932,2009/03/31,30 2F 30 33 2F 33 31 0A 32 30 30 39 2F 30 33 2F 33 31 0A 32 30 30 38 2F 30 33
Zaimu.dat,22049,10,cp932,2008/03/31,39 2F 30 33 2F 33 31 0A 32 30 30 38 2F 30 33 2F 33 31 0A 32 30 30 37 2F 30 33
Zaimu.dat,22060,10,cp932,2007/03/31,38 2F 30 33 2F 33 31 0A 32 30 30 37 2F 30 33 2F 33 31 04 32 30 31 31 00 00 00
Zaimu.dat,22071,4,cp932,2011,37 2F 30 33 2F 33 31 04 32 30 31 31 00 00 00 00 00 00 04 32
Zaimu.dat,22082,4,cp932,2010,31 00 00 00 00 00 00 04 32 30 31 30 00 00 00 00 00 00 04 32
Zaimu.dat,22093,4,cp932,2009,30 00 00 00 00 00 00 04 32 30 30 39 00 00 00 00 00 00 04 32
Zaimu.dat,22104,4,cp932,2008,39 00 00 00 00 00 00 04 32 30 30 38 00 00 00 00 00 00 04 32
Zaimu.dat,22115,4,cp932,2007,38 00 00 00 00 00 00 04 32 30 30 37 00 00 00 00 00 00 00 00
Zaimu.dat,22169,4,cp932,@fﾒ@,00 8A A8 40 00 00 00 00 40 66 D2 40 00 00 00 00 80 CD CE 40
Zaimu.dat,9819,9,shift_jis,2018年3月,00 00 00 00 00 00 00 09 32 30 31 38 94 4E 33 8C 8E 00 00 32 30 31 31 94 4E
Zaimu.dat,9830,10,shift_jis,2011年09月,38 94 4E 33 8C 8E 00 00 32 30 31 31 94 4E 30 39 8C 8E 09 32 30 31 37 94 4E 33
Zaimu.dat,9841,9,shift_jis,2017年3月,31 94 4E 30 39 8C 8E 09 32 30 31 37 94 4E 33 8C 8E 00 09 32 30 31 36 94 4E
Zaimu.dat,9852,9,shift_jis,2016年3月,37 94 4E 33 8C 8E 00 09 32 30 31 36 94 4E 33 8C 8E 00 00 00 00 00 00 00 00
Zaimu.dat,9874,10,shift_jis,連結本決算,00 00 00 00 00 00 00 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A
Zaimu.dat,9885,10,shift_jis,連結中間決,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,9896,10,shift_jis,連結本決算,8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,9907,10,shift_jis,連結本決算,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 00 00 00 00 00 00 00 00
Zaimu.dat,9929,110,shift_jis,-nネックス｜【特色】ハネックス、日本ゼニスパイプ、羽田コンクリート工業が統合。１８年１０月にホクコンと経営統合,00 00 00 00 00 00 00 01 2D 6E 83 6C 83 62 83 4E 83 58 81 62 81 79 93 C1 90 46 81 7A 83 6E 83 6C 83 62 83 4E 83 58 81 41 93 FA 96 7B 83 5B 83 6A 83 58 83 70 83 43 83 76 81 41 89 48 93 63 83 52 83 93 83 4E 83 8A 81 5B 83 67 8D 48 8B C6 82 AA 93 9D 8D 87 81 42 82 50 82 57 94 4E 82 50 82 4F 8C 8E 82 C9 83 7A 83 4E 83 52 83 93 82 C6 8C 6F 89 63 93 9D 8D 87 00 00 00 00 00 00 00 00
Zaimu.dat,10050,31,shift_jis,http://www.zenith-haneda.co.jp/,00 00 00 00 00 00 00 1F 68 74 74 70 3A 2F 2F 77 77 77 2E 7A 65 6E 69 74 68 2D 68 61 6E 65 64 61 2E 63 6F 2E 6A 70 2F 00 00 00 00 00 00 00 00
Zaimu.dat,10101,10,shift_jis,2011年4月1,00 00 00 00 00 00 00 0C 32 30 31 31 94 4E 34 8C 8E 31 93 0C 32 30 31 31 94 4E
Zaimu.dat,10113,19,shift_jis,2011年4月1日ﾘ2部月j,94 4E 34 8C 8E 31 93 0C 32 30 31 31 94 4E 34 8C 8E 31 93 FA D8 32 95 94 8C 8E 6A 00 10 93 8C 8F D8 83 58
Zaimu.dat,10134,16,shift_jis,東証スタンダード,32 95 94 8C 8E 6A 00 10 93 8C 8F D8 83 58 83 5E 83 93 83 5F 81 5B 83 68 00 00 10 83 4B 83 89 83
Zaimu.dat,10153,10,shift_jis,ガラス・土,5F 81 5B 83 68 00 00 10 83 4B 83 89 83 58 81 45 93 79 90 10 83 4B 83 89 83 58
Zaimu.dat,10165,17,shift_jis,ガラス・土石製品ﾍ,83 58 81 45 93 79 90 10 83 4B 83 89 83 58 81 45 93 79 90 CE 90 BB 95 69 CD 01 00 00 64 00 00 00 66
Zaimu.dat,10413,5,shift_jis,ﾂU@@=,00 00 00 00 00 00 00 00 C2 55 40 40 3D 0A D7 A3 00 00 00 00 00
Zaimu.dat,10437,8,shift_jis,ｮCw@ﾍﾌﾌﾌ,00 00 00 00 00 00 00 00 AE 43 77 40 CD CC CC CC 00 00 00 00 00 00 00 00
Zaimu.dat,10681,8,shift_jis,fffff襪@,00 00 00 00 00 00 00 00 66 66 66 66 66 E6 43 40 00 00 00 00 00 00 00 00
Zaimu.dat,10773,4,shift_jis,(ﾜ$@,00 00 00 00 00 00 00 00 28 DC 24 40 0A D7 A3 70 00 00 00 00
Zaimu.dat,11051,7,shift_jis,ｮG睫[@{,00 00 00 00 00 00 7B 14 AE 47 E1 CA 5B 40 7B 14 AE 47 E1 FA 5B 40 00
Zaimu.dat,11059,6,shift_jis,ｮG磅[@,AE 47 E1 CA 5B 40 7B 14 AE 47 E1 FA 5B 40 00 00 00 00 00 00 00 00
Zaimu.dat,11353,8,shift_jis,fffff覩@,00 00 00 00 00 00 00 00 66 66 66 66 66 E6 4E 40 00 00 00 00 00 00 00 00
Zaimu.dat,11369,16,shift_jis,ﾍﾌﾌﾌﾌﾌO@囮劔兀P@,00 00 00 00 00 00 00 00 CD CC CC CC CC CC 4F 40 9A 99 99 99 99 59 50 40 00 00 00 00 00 00 00 00
Zaimu.dat,11433,4,shift_jis,ﾗ｣p=,00 00 00 00 00 00 00 00 D7 A3 70 3D 0A D7 18 40 00 00 00 00
Zaimu.dat,11449,4,shift_jis,ﾗ｣p=,00 00 00 00 00 00 00 00 D7 A3 70 3D 0A D7 11 40 3D 0A D7 A3
Zaimu.dat,11459,4,shift_jis,ﾗ｣p=,70 3D 0A D7 11 40 3D 0A D7 A3 70 3D 10 40 00 00 00 00 00 00
Zaimu.dat,11994,10,shift_jis,2016/08/10,00 00 00 00 00 00 00 0A 32 30 31 36 2F 30 38 2F 31 30 00 00 00 00 00 00 00 00
Zaimu.dat,12238,10,shift_jis,2011/03/31,00 00 00 00 00 00 00 0A 32 30 31 31 2F 30 33 2F 33 31 00 00 00 00 00 00 00 00
Zaimu.dat,12293,4,shift_jis,2011,00 00 00 00 00 00 00 04 32 30 31 31 00 00 00 00 00 00 00 00
Zaimu.dat,14683,8,shift_jis,結本決算,00 00 00 00 04 00 00 00 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A
Zaimu.dat,14692,10,shift_jis,連結中間決,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,14703,10,shift_jis,連結本決算,8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,14714,8,shift_jis,連結本決,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C 88 8E 0A 32 30 32 35 94 4E
Zaimu.dat,14724,10,shift_jis,2025年03月,8C 8B 96 7B 8C 88 8E 0A 32 30 32 35 94 4E 30 33 8C 8E 00 56 96 BC 8C C3 89 AE
Zaimu.dat,14735,9,shift_jis,V名古屋地,35 94 4E 30 33 8C 8E 00 56 96 BC 8C C3 89 AE 92 6E 94 0A 32 30 32 34 94 4E
Zaimu.dat,14746,10,shift_jis,2024年03月,8C C3 89 AE 92 6E 94 0A 32 30 32 34 94 4E 30 33 8C 8E 0A 32 30 32 33 94 4E 30
Zaimu.dat,14757,10,shift_jis,2023年03月,34 94 4E 30 33 8C 8E 0A 32 30 32 33 94 4E 30 33 8C 8E 0A 32 30 32 32 94 4E 30
Zaimu.dat,14768,54,shift_jis,2022年03月土木、建築に拡大。関東、九州に地場子会社持つ,33 94 4E 30 33 8C 8E 0A 32 30 32 32 94 4E 30 33 8C 8E 93 79 96 D8 81 41 8C 9A 92 7A 82 C9 8A 67 91 E5 81 42 8A D6 93 8C 81 41 8B E3 8F 42 82 C9 92 6E 8F EA 8E 71 89 EF 8E D0 8E 9D 82 C2 00 00 00 00 00 00 00 00
Zaimu.dat,14955,26,shift_jis,https://www.kyokuyo.co.jp/,8C E8 BB B8 E3 80 82 1A 68 74 74 70 73 3A 2F 2F 77 77 77 2E 6B 79 6F 6B 75 79 6F 2E 63 6F 2E 6A 70 2F 00 00 00 83 01 00 00 FF
Zaimu.dat,15006,13,shift_jis,1949年5月25日,6A 00 00 00 00 00 50 09 31 39 34 39 94 4E 35 8C 8E 32 35 93 FA 00 80 97 EA 40 00 00 0C
Zaimu.dat,15027,22,shift_jis,東証プライム1949蟷ｴ5譛,00 80 97 EA 40 00 00 0C 93 8C 8F D8 83 76 83 89 83 43 83 80 31 39 34 39 E5 B9 B4 35 E6 9C 88 2C 31 30 30 00 00 00
Zaimu.dat,15050,4,shift_jis,",100",39 E5 B9 B4 35 E6 9C 88 2C 31 30 30 00 00 00 0C 90 85 8E 59
Zaimu.dat,15058,17,shift_jis,水産・農林業繧､繝,2C 31 30 30 00 00 00 0C 90 85 8E 59 81 45 94 5F 97 D1 8B C6 E3 82 A4 E3 83 A0 00 00 64 00 00 00 DE
Zaimu.dat,15207,11,shift_jis,ｩｿ@ﾌﾌﾌﾌ<ﾀ､p,33 C1 40 00 00 00 00 00 A9 BF 40 CC CC CC CC 3C C0 A4 70 00 00 00 00 80 34 C5 40
Zaimu.dat,15223,4,shift_jis,4ﾅ@ﾂ,C0 A4 70 00 00 00 00 80 34 C5 40 C2 F5 28 10 84 40 00 00 00
Zaimu.dat,15267,5,shift_jis,ﾗ脣ｹ@,00 00 00 00 54 BA 40 0A D7 E3 FA B9 40 00 00 00 00 00 00 00 30
Zaimu.dat,15490,8,shift_jis,33331@ff,00 00 00 00 00 00 00 00 33 33 33 33 31 40 66 66 00 00 00 00 00 00 00 00
Zaimu.dat,15506,6,shift_jis,ﾌﾌﾌﾌ-@,00 00 00 00 00 00 00 00 CC CC CC CC 2D 40 00 00 00 00 00 00 00 00
Zaimu.dat,15579,7,shift_jis,ﾗ｣p'@q=,00 00 00 00 00 71 3D 0A D7 A3 70 27 40 71 3D 0A D7 A3 F0 23 40 00 00
Zaimu.dat,15800,4,shift_jis,ﾗ｣p=,00 00 00 00 00 00 00 00 D7 A3 70 3D 0A 0B 7F 40 00 00 00 00
Zaimu.dat,15819,5,shift_jis,ｮG蜀@,00 00 00 00 00 E1 7A 14 AE 47 E5 86 40 0A D7 A3 70 3D 1A 77 40
Zaimu.dat,15825,4,shift_jis,ﾗ｣p=,7A 14 AE 47 E5 86 40 0A D7 A3 70 3D 1A 77 40 00 00 00 00 00
Zaimu.dat,15856,8,shift_jis,ﾗ｣p=格ｭ@,00 00 00 00 00 00 00 00 D7 A3 70 3D 8A 69 AD 40 0A D7 A3 70 BD CB A7 40
Zaimu.dat,15865,7,shift_jis,ﾗ｣pｽﾋｧ@,A3 70 3D 8A 69 AD 40 0A D7 A3 70 BD CB A7 40 00 00 00 00 00 00 00 00
Zaimu.dat,15988,4,shift_jis,ﾀ?ﾙ@,80 CD D9 40 00 00 00 00 C0 3F D9 40 00 00 00 00 00 00 00 00
Zaimu.dat,16160,5,shift_jis,ﾍﾌﾌﾌﾌ,00 00 00 00 00 00 00 00 CD CC CC CC CC 0C 40 40 00 00 00 00 00
Zaimu.dat,16176,8,shift_jis,囮劔劔=@,00 00 00 00 00 00 00 00 9A 99 99 99 99 99 3D 40 00 00 00 00 00 80 38 40
Zaimu.dat,16578,6,shift_jis,(\盾5@,00 00 00 00 00 00 C3 F5 28 5C 8F 82 35 40 1F 85 EB 51 B8 1E 29 40
Zaimu.dat,16626,4,shift_jis,ﾗ｣p=,1E 85 EB 51 17 40 3D 0A D7 A3 70 3D 08 40 00 00 00 00 00 00
Zaimu.dat,16899,6,shift_jis,260206,00 00 00 00 00 00 00 06 32 36 30 32 30 36 00 00 00 00 00 00 00 00
Zaimu.dat,17045,10,shift_jis,2011/03/31,00 00 00 00 00 00 00 0A 32 30 31 31 2F 30 33 2F 33 31 0A 32 30 31 30 2F 30 33
Zaimu.dat,17056,10,shift_jis,2010/03/31,31 2F 30 33 2F 33 31 0A 32 30 31 30 2F 30 33 2F 33 31 0A 32 30 30 39 2F 30 33
Zaimu.dat,17067,10,shift_jis,2009/03/31,30 2F 30 33 2F 33 31 0A 32 30 30 39 2F 30 33 2F 33 31 0A 32 30 30 38 2F 30 33
Zaimu.dat,17078,10,shift_jis,2008/03/31,39 2F 30 33 2F 33 31 0A 32 30 30 38 2F 30 33 2F 33 31 0A 32 30 30 37 2F 30 33
Zaimu.dat,17089,10,shift_jis,2007/03/31,38 2F 30 33 2F 33 31 0A 32 30 30 37 2F 30 33 2F 33 31 04 32 30 31 31 00 00 00
Zaimu.dat,17100,4,shift_jis,2011,37 2F 30 33 2F 33 31 04 32 30 31 31 00 00 00 00 00 00 04 32
Zaimu.dat,17111,4,shift_jis,2010,31 00 00 00 00 00 00 04 32 30 31 30 00 00 00 00 00 00 04 32
Zaimu.dat,17122,4,shift_jis,2009,30 00 00 00 00 00 00 04 32 30 30 39 00 00 00 00 00 00 04 32
Zaimu.dat,17133,4,shift_jis,2008,39 00 00 00 00 00 00 04 32 30 30 38 00 00 00 00 00 00 04 32
Zaimu.dat,17144,4,shift_jis,2007,38 00 00 00 00 00 00 04 32 30 30 37 00 00 00 00 00 00 00 00
Zaimu.dat,17398,4,shift_jis,@&ﾐ@,00 E6 AB 40 00 00 00 00 40 26 D0 40 00 00 00 00 C0 34 D3 40
Zaimu.dat,17406,4,shift_jis,ﾀ4ﾓ@,40 26 D0 40 00 00 00 00 C0 34 D3 40 00 00 00 00 C0 59 D7 40
Zaimu.dat,17414,4,shift_jis,ﾀYﾗ@,C0 34 D3 40 00 00 00 00 C0 59 D7 40 00 00 00 00 80 47 D7 40
Zaimu.dat,18214,4,shift_jis,@ﾎﾛ@,40 F3 D7 40 00 00 00 00 40 CE DB 40 00 00 00 00 00 98 DB 40
Zaimu.dat,19515,9,shift_jis,2018年3月,00 00 00 00 00 F0 BF 09 32 30 31 38 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19537,9,shift_jis,2017年3月,00 00 00 00 00 00 00 09 32 30 31 37 94 4E 33 8C 8E 8E 09 32 30 31 36 94 4E
Zaimu.dat,19548,9,shift_jis,2016年3月,37 94 4E 33 8C 8E 8E 09 32 30 31 36 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19597,9,shift_jis,2014年3月,00 00 00 00 00 48 40 09 32 30 31 34 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19619,9,shift_jis,2013年3月,00 00 00 00 00 00 00 09 32 30 31 33 94 4E 33 8C 8E 8E 09 32 30 31 32 94 4E
Zaimu.dat,19630,9,shift_jis,2012年3月,33 94 4E 33 8C 8E 8E 09 32 30 31 32 94 4E 33 8C 8E 8E 00 00 00 00 00 00 00
Zaimu.dat,19652,10,shift_jis,連結本決算,00 00 00 00 00 00 00 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A
Zaimu.dat,19663,10,shift_jis,連結中間決,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,19674,10,shift_jis,連結本決算,8B 92 86 8A D4 8C 88 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C
Zaimu.dat,19685,10,shift_jis,連結本決算,8B 96 7B 8C 88 8E 5A 0A 98 41 8C 8B 96 7B 8C 88 8E 5A 00 00 00 00 00 00 00 00
Zaimu.dat,19706,89,shift_jis,X水産品の貿易、加工、買い付け主力。すしネタに強み。加工食品は業務用が軸。海外加工比率高い,00 00 00 00 00 00 00 00 58 90 85 8E 59 95 69 82 CC 96 66 88 D5 81 41 89 C1 8D 48 81 41 94 83 82 A2 95 74 82 AF 8E E5 97 CD 81 42 82 B7 82 B5 83 6C 83 5E 82 C9 8B AD 82 DD 81 42 89 C1 8D 48 90 48 95 69 82 CD 8B C6 96 B1 97 70 82 AA 8E B2 81 42 8A 43 8A 4F 89 C1 8D 48 94 E4 97 A6 8D 82 82 A2 00 00 00 00 00 00 00 00
Zaimu.dat,19828,25,shift_jis,http://www.kyokuyo.co.jp/,00 00 00 00 00 00 00 19 68 74 74 70 3A 2F 2F 77 77 77 2E 6B 79 6F 6B 75 79 6F 2E 63 6F 2E 6A 70 2F 00 00 00 00 00 00 00 00
Zaimu.dat,19879,9,shift_jis,1949年5月,00 00 00 00 00 00 00 09 31 39 34 39 94 4E 35 8C 8E 8E 33 30 93 FA 00 00 00
Zaimu.dat,19900,8,shift_jis,東証1部v,FA 00 00 00 00 00 00 07 93 8C 8F D8 31 95 94 76 00 00 00 00 00 00 00 00
Zaimu.dat,19931,12,shift_jis,水産・農林業,00 00 00 00 00 00 00 0C 90 85 8E 59 81 45 94 5F 97 D1 8B C6 00 00 00 00 00 00 00 00
Zaimu.dat,20173,8,shift_jis,(\州<@q=,00 00 00 00 00 00 C3 F5 28 5C 8F 42 3C 40 71 3D 0A D7 A3 70 0D 40 29 5C
Zaimu.dat,20186,5,shift_jis,@)\渉,40 71 3D 0A D7 A3 70 0D 40 29 5C 8F C2 F5 28 28 40 1F 85 EB 51
Zaimu.dat,20212,11,shift_jis,ﾗ｣p=rg@ｮG痙,00 00 00 00 00 00 00 0A D7 A3 70 3D 72 67 40 AE 47 E1 7A 14 06 64 40 E1 7A 14 AE
Zaimu.dat,20238,5,shift_jis,ﾗ｣0d@,AE 47 F1 65 40 71 3D 0A D7 A3 30 64 40 00 00 00 00 00 00 00 00
Zaimu.dat,20295,4,shift_jis,@=ﾓ@,00 00 00 00 00 00 00 00 40 3D D3 40 00 00 00 00 80 6E D0 40
Zaimu.dat,20451,8,shift_jis,3333336@,00 00 00 00 00 00 00 00 33 33 33 33 33 33 36 40 00 00 00 00 00 80 33 40
Zaimu.dat,20465,6,shift_jis,3@囮劔,36 40 00 00 00 00 00 80 33 40 9A 99 99 99 99 19 3C 40 33 33 33 33
Zaimu.dat,20473,10,shift_jis,<@33333ｳ<@,33 40 9A 99 99 99 99 19 3C 40 33 33 33 33 33 B3 3C 40 00 00 00 00 00 00 00 00
Zaimu.dat,20771,8,shift_jis,3333331@,00 00 00 00 00 00 00 00 33 33 33 33 33 33 31 40 00 00 00 00 00 00 00 00
Zaimu.dat,20794,7,shift_jis,@囮劔劔,00 B8 1E 85 EB 51 B8 1E 40 9A 99 99 99 99 99 19 40 00 00 00 00 00 00
